playerID,firstName,lastName,height,weight,pos,birthYear,birthCountry
berrydo01,Doug,Berry,73.0,190.0,C,1957.0,Canada
berryfr01,Fred,Berry,69.0,175.0,C,1956.0,Canada
berryke01,Ken,Berry,69.0,175.0,L,1960.0,Canada
berryri01,Rick,Berry,74.0,210.0,D,1978.0,Canada
bertiad01,Adam,Berti,75.0,198.0,L,1986.0,Canada
bertrer01,Eric,Bertrand,73.0,198.0,L,1975.0,Canada
bertrlo01,Lorenzo,Bertrand,,,,,
bertuto01,Todd,Bertuzzi,75.0,242.0,R,1975.0,Canada
berubcr01,Craig,Berube,73.0,210.0,L,1965.0,Canada
besleph01,Phil,Besler,71.0,180.0,R,1913.0,Canada
bessope01,Pete,Bessone,71.0,200.0,D,1913.0,USA
bethejo01,John,Bethel,71.0,185.0,L,1957.0,Canada
betikka01,Karel,Betik,74.0,208.0,D,1978.0,Czech Republic
betsma01,Maxim,Bets,73.0,185.0,L,1974.0,Russia
bettisa01,Sam,Bettio,68.0,175.0,L,1928.0,Canada
bettsbl01,Blair,Betts,75.0,210.0,C,1980.0,Canada
beukeje01,Jeff,Beukeboom,77.0,230.0,D,1965.0,Canada
beverni01,Nick,Beverley,74.0,185.0,D,1947.0,Canada
bezakma01,Marian,Bezak,,,,,
bezingo01,Goran,Bezina,74.0,215.0,D,1980.0,Croatia
bialodw01,Dwight,Bialowas,72.0,185.0,D,1952.0,Canada
bialofr01,Frank,Bialowas,71.0,220.0,L,1969.0,Canada
biancwa01,Wayne,Bianchin,70.0,180.0,L,1953.0,Canada
bicanra01,Radim,Bicanek,73.0,209.0,D,1975.0,Czech Republic
bicekji01,Jiri,Bicek,70.0,190.0,R,1978.0,Slovakia
bickebr01,Bryan,Bickell,76.0,223.0,L,1986.0,Canada
bickest01,Stu,Bickel,76.0,207.0,D,1986.0,
bidneto01,Todd,Bidner,74.0,205.0,C,1961.0,Canada
biekske01,Kevin,Bieksa,73.0,205.0,D,1981.0,Canada
biggsdo01,Don,Biggs,68.0,185.0,C,1965.0,Canada
bignela01,Larry,Bignell,72.0,175.0,D,1950.0,Canada
biljazi01,Zinetul,Biljaketdinov,71.0,191.0,D,1955.0,Russia
bilodgi01,Gilles,Bilodeau,73.0,220.0,L,1955.0,Canada
bilodyv01,Yvon,Bilodeau,75.0,210.0,D,1951.0,Canada
biondja01,Jack,Bionda,72.0,180.0,D,1933.0,Canada
bironma02,Mathieu,Biron,78.0,230.0,D,1980.0,Canada
bisaise01,Sebastien,Bisaillon,72.0,205.0,D,1986.0,Canada
bishami01,Mike,Bishai,71.0,185.0,C,1979.0,Canada
bisseto01,Tom,Bissett,72.0,180.0,L,1966.0,USA
bissopa01,Paul,Bissonnette,74.0,211.0,L,1985.0,Canada
bitzby01,Byron,Bitz,77.0,215.0,R,1984.0,Canada
bjugssc01,Scott,Bjugstad,73.0,185.0,R,1961.0,USA
blachce01,Cecil,Blachford,,,,,
blackbi01,Bill,Blackwood,71.0,187.0,D,1955.0,Canada
blackbo01,Bob,Blackburn,71.0,198.0,D,1938.0,Canada
blackdo01,Don,Blackburn,72.0,190.0,L,1938.0,Canada
blackja01,James,Black,72.0,202.0,C,1969.0,Canada
blackmi01,Milt,Black,72.0,190.0,R,1949.0,Canada
blackst01,Steve,Black,72.0,185.0,L,1927.0,Canada
bladeha01,Hank,Blade,71.0,190.0,C,1920.0,Canada
bladoto01,Tom,Bladon,73.0,195.0,D,1952.0,Canada
blainga01,Garry,Blaine,71.0,190.0,R,1933.0,Canada
blainja01,Jacques,Blain,71.0,180.0,D,1947.0,Canada
blairan01,Andy,Blair,73.0,180.0,C,1908.0,Canada
blairch01,Chuck,Blair,70.0,175.0,R,1928.0,Scotland
blairdu01,Dusty,Blair,68.0,160.0,C,1929.0,Canada
blaismi01,Mike,Blaisdell,73.0,196.0,R,1960.0,Canada
blakebo01,Bob,Blake,72.0,200.0,L,1914.0,USA
blakeja01,Jason,Blake,70.0,180.0,C,1973.0,USA
blakemi01,Mickey,Blake,70.0,186.0,L,1912.0,Canada
blakero01,Rob,Blake,76.0,225.0,D,1969.0,Canada
blaketo01,Toe,Blake,70.0,165.0,L,1912.0,Canada
blancbe01,Bernie,Blanchette,72.0,175.0,R,1947.0,Canada
blatnzd01,Zdenek,Blatny,73.0,190.0,L,1981.0,Czech Republic
blighri01,Rick,Blight,74.0,195.0,R,1955.0,Canada
blincru01,Russ,Blinco,70.0,171.0,C,1908.0,Canada
bliznma01,Mario,Bliznak,72.0,185.0,C,1987.0,Slovakia
blockke01,Ken,Block,70.0,191.0,D,1944.0,Canada
bloemje01,Jeff,Bloemberg,74.0,205.0,D,1968.0,Canada
blomqti01,Timo,Blomqvist,72.0,200.0,D,1961.0,Finland
blomsar01,Arto,Blomsten,75.0,210.0,D,1965.0,Finland
bloommi01,Mike,Bloom,75.0,206.0,L,1952.0,Canada
blouisy01,Sylvain,Blouin,74.0,215.0,L,1974.0,Canada
blumjo01,John,Blum,75.0,205.0,D,1959.0,USA
blumjo02,Jonathon,Blum,73.0,178.0,D,1989.0,USA
blundmi01,Michael,Blunden,75.0,207.0,R,1986.0,Canada
bochebr01,Brandon,Bochenski,73.0,187.0,R,1982.0,USA
bodakbo01,Bob,Bodak,74.0,200.0,L,1961.0,Canada
boddygr01,Gregg,Boddy,74.0,200.0,D,1949.0,Canada
bodgedo01,Doug,Bodger,74.0,210.0,D,1966.0,Canada
bodietr01,Troy,Bodie,76.0,219.0,R,1985.0,Canada
bodnaan01,Andrew,Bodnarchuk,71.0,172.0,D,1988.0,Canada
bodnagu01,Gus,Bodnar,71.0,160.0,C,1923.0,Canada
boedkmi01,Mikkel,Boedker,71.0,195.0,L,1989.0,Denmark
boehmro01,Ron,Boehm,68.0,160.0,L,1943.0,Canada
boescga01,Garth,Boesch,72.0,180.0,D,1920.0,Canada
bogosza01,Zach,Bogosian,74.0,197.0,D,1990.0,USA
boguner01,Eric,Boguniecki,68.0,192.0,C,1975.0,USA
bohonlo01,Lonny,Bohonos,71.0,190.0,R,1973.0,Canada
bohri01,Rick,Boh,70.0,185.0,C,1964.0,Canada
boikoal01,Alexandre,Boikov,72.0,200.0,D,1975.0,Russia
boilema01,Marc,Boileau,71.0,170.0,C,1932.0,Canada
boilepa01,Patrick,Boileau,72.0,202.0,D,1975.0,Canada
boilere01,Rene,Boileau,70.0,160.0,C,1904.0,Canada
boimifr01,Fred,Boimistruck,71.0,190.0,D,1962.0,Canada
boisda01,Danny,Bois,73.0,197.0,R,1983.0,Canada
boisvse01,Serge,Boisvert,69.0,172.0,R,1959.0,Canada
boivicl01,Claude,Boivin,74.0,200.0,L,1970.0,Canada
boivile01,Leo,Boivin,68.0,183.0,D,1932.0,Canada
bolanmi01,Mike,Boland,70.0,183.0,R,1949.0,Canada
bolanmi02,Mike,Boland,72.0,190.0,D,1954.0,Canada
boldiiv01,Ivan,Boldirev,72.0,190.0,C,1949.0,Yugoslavia
boldual01,Alexandre,Bolduc,73.0,178.0,C,1985.0,Canada
bolduda01,Danny,Bolduc,69.0,180.0,R,1953.0,USA
boldumi01,Michel,Bolduc,74.0,190.0,D,1961.0,Canada
bollada01,Dave,Bolland,72.0,176.0,C,1986.0,Canada
bollbu01,Buzz,Boll,70.0,166.0,L,1911.0,Canada
bollibr01,Brandon,Bollig,75.0,215.0,L,1987.0,
bollja01,Jared,Boll,74.0,190.0,R,1986.0,USA
bolonla01,Larry,Bolonchuk,70.0,190.0,D,1952.0,Canada
boltohu01,Hugh,Bolton,75.0,186.0,D,1929.0,Canada
bombabr01,Brad,Bombardir,73.0,205.0,D,1972.0,Canada
bonarda01,Dan,Bonar,69.0,175.0,C,1956.0,Canada
bondke01,Kerry,Bond,72.0,190.0,L,1945.0,Canada
bondrpe01,Peter,Bondra,72.0,200.0,R,1968.0,Ukraine
boninbr01,Brian,Bonin,70.0,186.0,C,1973.0,USA
boninma01,Marcel,Bonin,70.0,170.0,L,1932.0,Canada
boninni01,Nick,Bonino,73.0,180.0,C,1988.0,USA
bonkra01,Radek,Bonk,75.0,213.0,C,1976.0,Czech Republic
bonniry01,Ryan,Bonni,76.0,190.0,D,1979.0,Canada
bonsija01,Jason,Bonsignore,76.0,220.0,C,1976.0,USA
bonvide01,Dennis,Bonvie,71.0,205.0,R,1973.0,Canada
boogade01,Derek,Boogaard,79.0,254.0,L,1982.0,Canada
booji01,Jim,Boo,73.0,200.0,D,1954.0,USA
boonebu01,Buddy,Boone,67.0,158.0,R,1932.0,Canada
boothda01,David,Booth,72.0,212.0,L,1984.0,USA
boothge01,George,Boothman,74.0,175.0,C,1916.0,Canada
bootlda01,Darryl,Bootland,73.0,197.0,R,1981.0,Canada
bordech01,Christian,Bordeleau,68.0,172.0,C,1947.0,Canada
bordejp01,J.P.,Bordeleau,73.0,175.0,R,1949.0,Canada
bordepa01,Paulin,Bordeleau,69.0,162.0,R,1953.0,Canada
bordese01,Sebastien,Bordeleau,71.0,185.0,C,1975.0,Canada
borerca01,Casey,Borer,74.0,205.0,D,1985.0,USA
borgedo01,Don,Borgeson,71.0,175.0,L,1945.0,Canada
borotja01,Jack,Borotsik,69.0,180.0,C,1949.0,Canada
borowma01,Mark,Borowiecki,73.0,185.0,D,1989.0,
borsalu01,Luciano,Borsato,71.0,190.0,C,1966.0,Canada
borscni01,Nikolai,Borschevsky,69.0,180.0,R,1965.0,USSR
borturo01,Robert,Bortuzzo,75.0,196.0,D,1989.0,
boschla01,Laurie,Boschman,72.0,185.0,C,1960.0,Canada
bossymi01,Mike,Bossy,72.0,186.0,R,1957.0,Canada
bostrhe01,Helge,Bostrom,68.0,185.0,D,1894.0,Canada
botelma01,Mark,Botell,76.0,220.0,D,1961.0,Canada
bothwti01,Tim,Bothwell,75.0,190.0,D,1955.0,Canada
botteja01,Jason,Botterill,76.0,220.0,L,1976.0,Canada
bottica01,Cam,Botting,74.0,205.0,R,1954.0,Canada
bouchbi01,Billy,Boucher,67.0,155.0,R,1899.0,Canada
bouchbo01,Bobby,Boucher,68.0,142.0,C,1904.0,Canada
bouchbu01,Butch,Bouchard,74.0,205.0,D,1920.0,Canada
bouchcl01,Clarence,Boucher,73.0,195.0,D,1896.0,Canada
bouchdi01,Dick,Bouchard,68.0,155.0,R,1934.0,Canada
bouched01,Edmond,Bouchard,70.0,185.0,L,1892.0,Canada
bouchfr01,Frank,Boucher,69.0,185.0,C,1901.0,Canada
bouchge01,Georges,Boucher,69.0,169.0,D,1896.0,Canada
bouchhe01,Henry,Boucha,72.0,185.0,C,1951.0,USA
bouchjo01,Joel,Bouchard,73.0,209.0,D,1974.0,Canada
bouchph01,Philippe,Boucher,75.0,221.0,D,1973.0,Canada
bouchpi01,Pierre,Bouchard,74.0,205.0,D,1948.0,Canada
bouchpi02,Pierre-Marc,Bouchard,70.0,172.0,C,1984.0,Canada
bouckty01,Tyler,Bouck,72.0,196.0,R,1980.0,Canada
boudran01,Andre,Boudrias,68.0,165.0,L,1943.0,Canada
boudrbr01,Bruce,Boudreau,69.0,170.0,C,1955.0,Canada
boudrmi01,Michel,Boudreau,72.0,180.0,C,1952.0,Canada
boughba01,Barry,Boughner,70.0,180.0,R,1948.0,Canada
boughbo01,Bob,Boughner,72.0,203.0,D,1971.0,Canada
bougije01,Jean,Bougie,,,,,
bouilfr01,Francis,Bouillon,68.0,201.0,D,1975.0,Canada
bouleje01,Jesse,Boulerice,74.0,215.0,R,1978.0,USA
boultbe01,Bert,Boulton,,,,,
boulter01,Eric,Boulton,73.0,220.0,L,1976.0,Canada
boumala01,Lance,Bouma,73.0,210.0,C,1990.0,Canada
boumejo01,Josef,Boumedienne,74.0,205.0,D,1978.0,Sweden
bourbda01,Dan,Bourbonnais,70.0,185.0,L,1962.0,Canada
bourbri01,Rick,Bourbonnais,72.0,186.0,R,1955.0,Canada
bourcco01,Conrad,Bourcier,66.0,155.0,C,1916.0,Canada
bourcje01,Jean,Bourcier,71.0,175.0,L,1911.0,Canada
bourdlu01,Luc,Bourdon,75.0,211.0,D,1987.0,Canada
bourdma01,Marc-Andre,Bourdon,72.0,206.0,D,1989.0,
bourgch01,Charlie,Bourgeois,76.0,220.0,D,1959.0,Canada
bourgle01,Leo,Bourgeault,66.0,165.0,D,1903.0,Canada
bournbo01,Bob,Bourne,75.0,200.0,C,1954.0,Canada
bourqch01,Chris,Bourque,68.0,181.0,L,1986.0,USA
bourqga01,Gabriel,Bourque,70.0,192.0,L,1989.0,
bourqph01,Phil,Bourque,73.0,196.0,L,1962.0,USA
bourqra01,Raymond,Bourque,71.0,219.0,D,1960.0,Canada
bourqre01,Rene,Bourque,74.0,213.0,L,1981.0,Canada
boutepa01,Pat,Boutette,68.0,175.0,R,1952.0,Canada
boutipa01,Paul,Boutilier,72.0,200.0,D,1963.0,Canada
bouwmja01,Jay,Bouwmeester,76.0,212.0,D,1983.0,Canada
bowenja01,Jason,Bowen,76.0,220.0,D,1973.0,Canada
bowlebi01,Bill,Bowler,69.0,180.0,C,1974.0,Canada
bowlebr01,Brian,Bowles,71.0,180.0,D,1952.0,Canada
bowmadr01,Drayson,Bowman,73.0,190.0,C,1989.0,USA
bowmaki01,Kirk,Bowman,69.0,178.0,L,1952.0,Canada
bowmara01,Ralph,Bowman,71.0,190.0,D,1911.0,Canada
bownaja01,Jack,Bownass,73.0,190.0,D,1930.0,Canada
bowneri01,Rick,Bowness,73.0,185.0,R,1955.0,Canada
boxtr01,Trooper,Box,,,D,,
boyceda01,Darryl,Boyce,72.0,200.0,C,1984.0,Canada
boychjo01,Johnny,Boychuk,74.0,225.0,D,1984.0,Canada
boychza01,Zach,Boychuk,70.0,180.0,C,1989.0,Canada
boydbi01,Bill,Boyd,70.0,185.0,R,1898.0,Canada
boydbo01,Bob,Boyd,72.0,190.0,D,1951.0,Canada
boyddu01,Dustin,Boyd,72.0,192.0,C,1986.0,Canada
boydir01,Irwin,Boyd,70.0,152.0,R,1908.0,USA
boydji01,Jim,Boyd,69.0,180.0,C,1949.0,Canada
boydra01,Randy,Boyd,71.0,190.0,D,1962.0,Canada
boyerwa01,Wally,Boyer,68.0,165.0,C,1937.0,Canada
boyerza01,Zac,Boyer,73.0,199.0,R,1971.0,Canada
boyesbr01,Brad,Boyes,73.0,197.0,C,1982.0,Canada
boykoda01,Darren,Boyko,69.0,169.0,C,1964.0,Canada
boylade01,Dean,Boylan,72.0,185.0,D,1951.0,USA
boylebr01,Brian,Boyle,78.0,222.0,C,1984.0,USA
boyleda01,Dan,Boyle,71.0,190.0,D,1976.0,Canada
boyntni01,Nick,Boynton,74.0,211.0,D,1979.0,Canada
bozakty01,Tyler,Bozak,73.0,195.0,C,1986.0,Canada
bozekst01,Steve,Bozek,71.0,180.0,L,1960.0,Canada
bozonph01,Philippe,Bozon,70.0,185.0,L,1966.0,France
brackcu01,Curt,Brackenbury,70.0,200.0,R,1952.0,Canada
brackjo01,John,Brackenborough,71.0,170.0,L,1897.0,Canada
bradlba01,Bart,Bradley,68.0,150.0,C,1930.0,Canada
bradlbr01,Brian,Bradley,70.0,180.0,C,1965.0,Canada
bradlbr02,Brian,Bradley,70.0,185.0,L,1944.0,Canada
bradlly01,Lyle,Bradley,69.0,160.0,C,1943.0,Canada
bradlma01,Matt,Bradley,75.0,201.0,R,1978.0,Canada
bradyne01,Neil,Brady,74.0,200.0,C,1968.0,Canada
bragiva01,Valeri,Bragin,,,F,1956.0,
bragnri01,Rick,Bragnalo,68.0,160.0,C,1951.0,Canada
brandch01,Christoph,Brandner,76.0,224.0,L,1975.0,Austria
brandru01,Rube,Brandow,,,L,,Canada
branian01,Andy,Branigan,71.0,190.0,D,1922.0,Canada
brasape01,Per-Olov,Brasar,68.0,172.0,L,1950.0,Sweden
brashdo01,Donald,Brashear,74.0,235.0,L,1972.0,USA
brassde01,Derick,Brassard,73.0,180.0,C,1987.0,Canada
braunju01,Justin,Braun,74.0,205.0,D,1987.0,USA
braydu01,Duane,Bray,74.0,195.0,D,1954.0,Canada
braysru01,Russ,Brayshaw,70.0,170.0,L,1918.0,Canada
breaufr01,Francois,Breault,71.0,185.0,R,1967.0,Canada
brediga01,Gary,Bredin,72.0,185.0,R,1948.0,Canada
breitke01,Ken,Breitenbach,73.0,190.0,D,1955.0,Canada
brendpa01,Pavel,Brendl,73.0,204.0,R,1981.0,Czech Republic
brennda01,Dan,Brennan,75.0,210.0,L,1962.0,Canada
brenndo01,Doug,Brennan,71.0,180.0,D,1905.0,Canada
brennjo01,John,Brenneman,70.0,175.0,L,1943.0,Canada
brennki01,Kip,Brennan,76.0,230.0,L,1980.0,Canada
brennri01,Rich,Brennan,74.0,200.0,D,1972.0,USA
brenntj01,T.J.,Brennan,73.0,214.0,D,1989.0,
brennto01,Tom,Brennan,69.0,155.0,R,1922.0,USA
brenoma01,Maurice,Brenot,,,L,,
brentti01,Tim,Brent,72.0,188.0,C,1984.0,Canada
brettjo01,Joe,Bretto,73.0,248.0,D,1912.0,USA
breweca01,Carl,Brewer,69.0,180.0,D,1938.0,Canada
breweer01,Eric,Brewer,76.0,229.0,D,1979.0,Canada
brickan01,Andy,Brickley,71.0,200.0,L/C,1961.0,USA
bridear01,Archie,Briden,68.0,170.0,L,1898.0,Canada
bridgme01,Mel,Bridgman,72.0,190.0,C,1955.0,Canada
brierda01,Danny,Briere,70.0,179.0,C,1977.0,Canada
briermi01,Michel,Briere,70.0,165.0,C,1949.0,Canada
brigltr01,Travis,Brigley,72.0,205.0,L,1977.0,Canada
brimaar01,Aris,Brimanis,75.0,215.0,D,1972.0,USA
brinddo01,Doug,Brindley,73.0,175.0,C,1949.0,Canada
brindro01,Rod,Brind'Amour,73.0,205.0,C,1970.0,Canada
brineda01,David,Brine,73.0,201.0,C,1985.0,Canada
brinkmi01,Milt,Brink,70.0,165.0,C,1910.0,USA
brisepa01,Patrice,Brisebois,74.0,203.0,D,1971.0,Canada
brissge01,Gerry,Brisson,69.0,155.0,R,1937.0,Canada
britzgr01,Greg,Britz,72.0,190.0,R,1961.0,USA
broadpu01,Punch,Broadbent,67.0,183.0,R,1892.0,Canada
brochst01,Stephane,Brochu,72.0,185.0,D,1967.0,Canada
brodeco01,Connie,Broden,68.0,160.0,C,1932.0,Canada
broditj01,T.J.,Brodie,73.0,170.0,D,1990.0,Canada
brodzky01,Kyle,Brodziak,74.0,198.0,C,1984.0,Canada
brook01,,Brooks,,,,,
brookal01,Alex,Brooks,73.0,195.0,D,1976.0,USA
brookbo01,Bob,Brooke,71.0,195.0,R,1960.0,USA
brookgo01,Gord,Brooks,68.0,168.0,R,1950.0,Canada
brooksh01,Sheldon,Brookbank,74.0,215.0,D,1980.0,Canada
brookwa01,Wade,Brookbank,76.0,227.0,D,1977.0,Canada
brophbe01,Bernie,Brophy,68.0,165.0,L,1905.0,Canada
brophev01,Evan,Brophey,74.0,199.0,C,1986.0,Canada
brosswi01,Willie,Brossart,72.0,190.0,D,1949.0,Canada
broteaa01,Aaron,Broten,70.0,180.0,L,1960.0,USA
brotene01,Neal,Broten,69.0,175.0,C,1959.0,USA
brotepa01,Paul,Broten,71.0,188.0,R,1965.0,USA
brouspa01,Paul,Brousseau,74.0,203.0,R,1973.0,Canada
brouwtr01,Troy,Brouwer,75.0,220.0,R,1985.0,Canada
brownad01,Adam,Brown,69.0,175.0,L,1920.0,Scotland
brownar01,Arnie,Brown,73.0,185.0,D,1942.0,Canada
brownbo01,Bob,Brown,,,D,1950.0,Canada
brownbr01,Brad,Brown,76.0,220.0,D,1975.0,Canada
brownca01,Cam,Brown,73.0,210.0,L,1969.0,Canada
brownce01,Cecil,Browne,72.0,165.0,L,1896.0,Canada
brownco01,Connie,Brown,67.0,168.0,C,1917.0,Canada
browncu01,Curtis,Brown,72.0,195.0,C,1976.0,Canada
brownda01,Dave,Brown,77.0,222.0,R,1962.0,Canada
browndo01,Doug,Brown,70.0,185.0,R,1964.0,USA
browndu01,Dustin,Brown,72.0,200.0,R,1984.0,USA
brownfr01,Fred,Brown,68.0,155.0,L,1900.0,Canada
brownge01,George,Brown,71.0,185.0,C,1912.0,Canada
brownge02,Gerry,Brown,69.0,170.0,L,1917.0,Canada
browngr01,Greg,Brown,72.0,185.0,D,1968.0,USA
brownha01,Harold,Brown,70.0,160.0,R,1920.0,Canada
brownja01,Jack,Brownschidle,74.0,195.0,D,1955.0,USA
brownja02,Jack,Brown,,,,,
brownje01,Jeff,Brownschidle,74.0,200.0,D,1959.0,USA
brownje02,Jeff,Brown,73.0,204.0,D,1966.0,Canada
brownji01,Jim,Brown,76.0,210.0,D,1960.0,USA
brownjt01,J.T.,Brown,70.0,170.0,L,1990.0,
brownke02,Keith,Brown,73.0,196.0,D,1960.0,Canada
brownke03,Kevin,Brown,73.0,212.0,R,1974.0,England
brownla01,Larry,Brown,74.0,210.0,D,1947.0,Canada
brownmi01,Mike,Brown,77.0,185.0,L,1979.0,Canada
brownmi02,Mike,Brown,72.0,210.0,R,1985.0,USA
brownro01,Rob,Brown,70.0,177.0,R,1968.0,Canada
brownse01,Sean,Brown,75.0,215.0,D,1976.0,Canada
brownst01,Stan,Brown,70.0,150.0,D,1898.0,Canada
brownwa01,Wayne,Brown,68.0,150.0,R,1930.0,Canada
brubaje01,Jeff,Brubaker,74.0,207.0,L,1958.0,USA
bruceda01,David,Bruce,71.0,190.0,R,1964.0,Canada
brucego01,Gordie,Bruce,71.0,190.0,L,1919.0,Canada
brucemo01,Morley,Bruce,69.0,170.0,D,1894.0,Canada
brulegi01,Gilbert,Brule,70.0,180.0,C,1987.0,Canada
brulest01,Steve,Brule,72.0,200.0,R,1975.0,Canada
brumwmu01,Murray,Brumwell,74.0,190.0,D,1960.0,Canada
bruncbe01,Bedrick,Brunclik,,,,,
brunean01,Andrew,Brunette,73.0,212.0,L,1973.0,Canada
brunebe01,Benoit,Brunet,72.0,203.0,L,1968.0,Canada
bruneed01,Eddie,Bruneteau,69.0,172.0,R,1919.0,Canada
brunemu01,Mud,Bruneteau,71.0,185.0,R,1914.0,Canada
brunnfa01,Fabian,Brunnstrom,74.0,203.0,L,1985.0,Sweden
brydgbi01,Bill,Brydge,69.0,195.0,D,1901.0,Canada
brydgpa01,Paul,Brydges,71.0,180.0,C,1965.0,Canada
brydsgl01,Glenn,Brydson,70.0,170.0,R,1910.0,Canada
brydsgo01,Gord,Brydson,67.0,150.0,C,1907.0,Canada
brylise01,Sergei,Brylin,70.0,190.0,C,1974.0,Russia
bublaji01,Jiri,Bubla,71.0,200.0,D,1950.0,Czech Republic
buchaal01,Al,Buchanan,68.0,160.0,L,1927.0,Canada
buchabu01,Bucky,Buchanan,69.0,172.0,R,1922.0,Canada
buchaje01,Jeff,Buchanan,74.0,200.0,D,1971.0,Canada
buchami01,Mike,Buchanan,73.0,185.0,D,1932.0,Canada
bucharo01,Ron,Buchanan,75.0,170.0,C,1944.0,Canada
buchbke01,Kelly,Buchberger,74.0,210.0,R,1966.0,Canada
bucykjo01,John,Bucyk,72.0,215.0,L,1935.0,Canada
bucykra01,Randy,Bucyk,71.0,185.0,C,1962.0,Canada
buetobr01,Brad,Buetow,75.0,195.0,D,1950.0,USA
buhrdo01,Doug,Buhr,75.0,215.0,L,1949.0,Canada
bukovto01,Tony,Bukovich,71.0,160.0,L,1915.0,USA
bulisja01,Jan,Bulis,73.0,208.0,C,1978.0,Czech Republic
bullami01,Mike,Bullard,72.0,195.0,C,1961.0,Canada
bullehy01,Hy,Buller,71.0,183.0,D,1926.0,Canada
bullete01,Ted,Bulley,73.0,192.0,L,1955.0,Canada
bulmebr01,Brett,Bulmer,75.0,185.0,R,1992.0,
burakro01,Robert,Burakovsky,70.0,185.0,R,1966.0,Sweden
burchbi01,Billy,Burch,72.0,200.0,C,1900.0,USA
burchfr01,Fred,Burchell,66.0,143.0,C,1931.0,Canada
burdogl01,Glen,Burdon,74.0,178.0,D,1954.0,Canada
bureama01,Marc,Bureau,73.0,203.0,C,1966.0,Canada
buregbi01,Bill,Burega,72.0,195.0,D,1932.0,Canada
burepa01,Pavel,Bure,70.0,189.0,R,1971.0,Russia
bureva01,Valeri,Bure,70.0,185.0,R,1974.0,Russia
burgedo01,Don,Burgess,72.0,170.0,L,1946.0,Canada
burisad01,Adam,Burish,73.0,189.0,C,1983.0,USA
burkeed01,Eddie,Burke,68.0,175.0,R,1907.0,Canada
burkema01,Marty,Burke,68.0,160.0,D,1905.0,Canada
burmial01,Alexander,Burmistrov,71.0,170.0,C,1991.0,Russia
burmiro01,Roy,Burmister,70.0,155.0,L,1906.0,Canada
burnega01,Garrett,Burnett,75.0,225.0,L,1975.0,Canada
burneke01,Kelly,Burnett,70.0,160.0,C,1926.0,Canada
burnsbo01,Bobby,Burns,70.0,155.0,L,1905.0,Canada
burnsbr01,Brent,Burns,76.0,207.0,D,1985.0,Canada
burnsch01,Charlie,Burns,71.0,170.0,C,1936.0,USA
burnsga01,Gary,Burns,73.0,190.0,F,1955.0,USA
burnsno01,Norm,Burns,72.0,195.0,C,1918.0,Canada
burnsro01,Robin,Burns,72.0,195.0,L,1946.0,Canada
burrira01,Randy,Burridge,69.0,188.0,L,1966.0,Canada
burroal01,Alexandre,Burrows,73.0,190.0,L,1981.0,Canada
burroda01,Dave,Burrows,73.0,190.0,D,1949.0,Canada
burrsh01,Shawn,Burr,73.0,205.0,L,1966.0,Canada
burrybe01,Bert,Burry,69.0,180.0,D,1909.0,Canada
burtad01,Adam,Burt,74.0,205.0,D,1969.0,USA
burtocu01,Cummy,Burton,70.0,170.0,R,1936.0,Canada
burtone01,Nelson,Burton,72.0,205.0,L,1957.0,Canada
bushed01,Eddie,Bush,73.0,195.0,D,1918.0,Canada
buskaro01,Rod,Buskas,73.0,206.0,D,1961.0,Canada
busnimi01,Mike,Busniuk,75.0,200.0,F,1951.0,Canada
busniro01,Ron,Busniuk,71.0,180.0,D,1948.0,Canada
buswewa01,Walt,Buswell,71.0,170.0,D,1907.0,Canada
butchga01,Garth,Butcher,72.0,204.0,D,1963.0,Canada
butensv01,Sven,Butenschon,76.0,215.0,D,1976.0,Germany
butlebo01,Bobby,Butler,72.0,180.0,L,1987.0,USA
butlech01,Chris,Butler,73.0,195.0,D,1986.0,USA
butledi01,Dick,Butler,67.0,175.0,R,1926.0,Canada
butleje01,Jerry,Butler,72.0,180.0,R,1951.0,Canada
butsavi01,Viacheslav,Butsayev,74.0,228.0,C,1970.0,Russia
butsayu01,Yuri,Butsayev,72.0,195.0,L,1978.0,Russia
buttebi01,Bill,Butters,70.0,185.0,D,1951.0,USA
buttrgo01,Gord,Buttrey,73.0,180.0,R,1926.0,Canada
buynago01,Gord,Buynak,73.0,180.0,D,1954.0,USA
buzekpe01,Petr,Buzek,73.0,220.0,D,1977.0,Czech Republic
byakiil01,Ilja,Byakin,69.0,185.0,D,1963.0,Ukraine
bycejo01,John,Byce,73.0,180.0,R,1967.0,USA
byebr01,Brian,Bye,70.0,180.0,C,1954.0,Canada
byersda01,Dane,Byers,75.0,190.0,L,1986.0,Canada
byersgo01,Gord,Byers,70.0,182.0,D,1930.0,Canada
byersje01,Jerry,Byers,71.0,170.0,F,1952.0,Canada
byersly01,Lyndon,Byers,73.0,200.0,R,1964.0,Canada
byersmi01,Mike,Byers,70.0,185.0,R,1946.0,Canada
byfugdu01,Dustin,Byfuglien,75.0,265.0,D,1985.0,USA
bykovdm01,Dmitri,Bykov,70.0,169.0,D,1977.0,Russia
bylsmda01,Dan,Bylsma,74.0,212.0,R,1970.0,USA
byramsh01,Shawn,Byram,74.0,204.0,L,1968.0,Canada
byronpa01,Paul,Byron,69.0,144.0,C,1989.0,Canada
cadlebr01,Brian,Cadle,73.0,165.0,L,1948.0,Canada
caffeja01,Jack,Caffery,72.0,165.0,C,1934.0,Canada
